actual_pos[0],actual_pos[1],target_pos[0],target_pos[1],actual_vel[0],actual_vel[1],target_vel[0],target_vel[1],actual_torque[0],actual_torque[1],u_ff[0],u_ff[1],time
-0.950892,2.07494,-1.02691,2.09351,-0.126239,-0,-0.11145,0.00487838,-4.76784,1.25818,0,0,4.818
-0.951022,2.07494,-1.02703,2.09351,-0.1289,-0,-0.11145,0.00487838,-4.83406,1.25818,0,0,4.819
-0.951145,2.07494,-1.02714,2.09352,-0.124099,-0,-0.11145,0.00487838,-4.86717,1.29129,0,0,4.82
-0.951283,2.07494,-1.02725,2.09352,-0.142963,-0,-0.11145,0.00487838,-4.90028,1.12574,0,0,4.821
-0.95139,2.07494,-1.02736,2.09353,-0.115566,-0,-0.11145,0.00487838,-4.90028,1.15885,0,0,4.822
-0.951517,2.07494,-1.02747,2.09353,-0.119202,-0,-0.11145,0.00487838,-4.86717,1.29129,0,0,4.823
-0.951643,2.07494,-1.02758,2.09354,-0.124183,-0,-0.11145,0.00487838,-4.86717,1.29129,0,0,4.824
-0.951781,2.07494,-1.02769,2.09354,-0.139884,-0,-0.11145,0.00487838,-4.80095,1.29129,0,0,4.825
-0.9519,2.07494,-1.02781,2.09355,-0.119348,-0,-0.11145,0.00487838,-4.83406,1.25818,0,0,4.826
-0.952023,2.07494,-1.02792,2.09355,-0.121875,-0,-0.11145,0.00487838,-4.90028,1.25818,0,0,4.827
-0.952146,2.07494,-1.02803,2.09356,-0.122895,-0,-0.11145,0.00487838,-4.99961,1.25818,0,0,4.828
-0.952268,2.07494,-1.02814,2.09356,-0.127259,-0,-0.11145,0.00487838,-4.86717,1.15885,0,0,4.829
-0.952399,2.07494,-1.02825,2.09357,-0.12678,-0,-0.11145,0.00487838,-4.70162,1.15885,0,0,4.83
-0.952518,2.07494,-1.02836,2.09357,-0.120233,-0,-0.11145,0.00487838,-4.90028,1.22507,0,0,4.831
-0.95264,2.07494,-1.02847,2.09358,-0.118761,-0,-0.11145,0.00487838,-4.9665,1.15885,0,0,4.832
-0.952767,2.07494,-1.02859,2.09358,-0.128973,-0,-0.11145,0.00487838,-4.86717,1.29129,0,0,4.833
-0.952894,2.07494,-1.0287,2.09359,-0.12102,-0,-0.11145,0.00487838,-4.99961,1.22507,0,0,4.834
-0.953009,2.07494,-1.02881,2.09359,-0.117844,-0,-0.11145,0.00487838,-4.80095,1.25818,0,0,4.835
-0.953131,2.07494,-1.02892,2.0936,-0.12273,-0,-0.11145,0.00487838,-4.83406,1.29129,0,0,4.836
-0.95325,2.07494,-1.02903,2.0936,-0.121031,-0,-0.11145,0.00487838,-4.83406,1.12574,0,0,4.837
-0.953369,2.07494,-1.02914,2.0936,-0.117798,-0,-0.11145,0.00487838,-4.80095,1.22507,0,0,4.838
-0.953492,2.07494,-1.02925,2.09361,-0.122439,-0,-0.11145,0.00487838,-4.90028,1.35751,0,0,4.839
-0.953611,2.07494,-1.02937,2.09361,-0.121664,-0,-0.11145,0.00487838,-4.86717,1.22507,0,0,4.84
-0.95373,2.07494,-1.02948,2.09362,-0.120015,-0,-0.11145,0.00487838,-4.83406,1.25818,0,0,4.841
-0.953845,2.07494,-1.02959,2.09362,-0.115401,-0,-0.11145,0.00487838,-4.86717,1.19196,0,0,4.842
-0.953967,2.07494,-1.0297,2.09363,-0.119144,-0,-0.11145,0.00487838,-4.93339,1.15885,0,0,4.843
-0.954075,2.07494,-1.02981,2.09363,-0.113979,-0,-0.11145,0.00487838,-4.86717,1.25818,0,0,4.844
-0.954197,2.07494,-1.02992,2.09364,-0.117438,-0,-0.11145,0.00487838,-4.93339,1.15885,0,0,4.845
-0.954316,2.07494,-1.03003,2.09364,-0.121288,-0,-0.11145,0.00487838,-4.93339,1.15885,0,0,4.846
-0.954431,2.07494,-1.03015,2.09365,-0.11432,-0,-0.11145,0.00487838,-4.86717,1.25818,0,0,4.847
-0.954546,2.07494,-1.03026,2.09365,-0.1132,-0,-0.11145,0.00487838,-4.93339,1.25818,0,0,4.848
-0.954661,2.07494,-1.03037,2.09366,-0.114144,-0,-0.11145,0.00487838,-5.06583,1.22507,0,0,4.849
-0.954773,2.07494,-1.03048,2.09366,-0.115432,-0,-0.11145,0.00487838,-4.80095,1.22507,0,0,4.85
-0.954892,2.07494,-1.03059,2.09367,-0.114324,-0,-0.11145,0.00487838,-4.86717,1.22507,0,0,4.851
-0.954995,2.07494,-1.0307,2.09367,-0.107916,-0,-0.11145,0.00487838,-5.06583,1.22507,0,0,4.852
-0.955114,2.07494,-1.03081,2.09368,-0.117284,-0,-0.11145,0.00487838,-4.86717,1.25818,0,0,4.853
-0.955233,2.07494,-1.03093,2.09368,-0.118995,-0,-0.11145,0.00487838,-4.93339,1.35751,0,0,4.854
-0.95534,2.07494,-1.03104,2.09369,-0.114864,-0,-0.11145,0.00487838,-4.9665,1.22507,0,0,4.855
-0.955463,2.07494,-1.03115,2.09369,-0.112579,-0,-0.11145,0.00487838,-4.83406,1.3244,0,0,4.856
-0.955563,2.07494,-1.03126,2.0937,-0.106535,-0,-0.11145,0.00487838,-4.90028,1.22507,0,0,4.857
-0.955678,2.07494,-1.03137,2.0937,-0.109051,-0,-0.11145,0.00487838,-4.90028,1.35751,0,0,4.858
-0.9558,2.07494,-1.03148,2.09371,-0.123949,-0,-0.11145,0.00487838,-4.83406,1.25818,0,0,4.859
-0.955908,2.07494,-1.03159,2.09371,-0.113864,-0,-0.11145,0.00487838,-5.03272,1.3244,0,0,4.86
-0.956031,2.07494,-1.03171,2.09372,-0.11348,-0,-0.11145,0.00487838,-4.93339,1.19196,0,0,4.861
-0.956149,2.07494,-1.03182,2.09372,-0.12128,-0,-0.11145,0.00487838,-4.93339,1.25818,0,0,4.862
-0.956261,2.07494,-1.03193,2.09373,-0.111524,-0,-0.11145,0.00487838,-5.09894,1.15885,0,0,4.863
-0.956368,2.07494,-1.03204,2.09373,-0.111896,-0,-0.11145,0.00487838,-4.9665,1.25818,0,0,4.864
-0.956491,2.07494,-1.03215,2.09374,-0.117626,-0,-0.11145,0.00487838,-4.83406,1.25818,0,0,4.865
-0.956606,2.07494,-1.03226,2.09374,-0.115493,-0,-0.11145,0.00487838,-4.99961,1.25818,0,0,4.866
-0.956709,2.07494,-1.03237,2.09375,-0.110289,-0,-0.11145,0.00487838,-4.86717,1.25818,0,0,4.867
-0.956828,2.07494,-1.03249,2.09375,-0.114009,-0,-0.11145,0.00487838,-4.83406,1.3244,0,0,4.868
-0.956955,2.07494,-1.0326,2.09376,-0.125154,-0,-0.11145,0.00487838,-4.9665,1.19196,0,0,4.869
-0.95707,2.07494,-1.03271,2.09376,-0.119068,-0,-0.11145,0.00487838,-4.83406,1.22507,0,0,4.87
-0.957189,2.07494,-1.03282,2.09377,-0.116115,-0,-0.11145,0.00487838,-4.83406,1.29129,0,0,4.871
-0.957296,2.07494,-1.03293,2.09377,-0.11613,-0,-0.11145,0.00487838,-5.03272,1.29129,0,0,4.872
-0.9574,2.07494,-1.03304,2.09378,-0.101576,-0,-0.11145,0.00487838,-4.9665,1.25818,0,0,4.873
-0.95753,2.07494,-1.03315,2.09378,-0.1237,-0,-0.11145,0.00487838,-4.80095,1.42373,0,0,4.874
-0.957645,2.07494,-1.03327,2.09379,-0.121748,-0,-0.11145,0.00487838,-4.99961,1.15885,0,0,4.875
-0.957768,2.07494,-1.03338,2.09379,-0.117537,-0,-0.11145,0.00487838,-4.9665,1.29129,0,0,4.876
-0.957887,2.07494,-1.03349,2.0938,-0.119651,-0,-0.11145,0.00487838,-4.90028,1.29129,0,0,4.877
-0.957998,2.07494,-1.0336,2.0938,-0.11455,-0,-0.11145,0.00487838,-4.99961,1.22507,0,0,4.878
-0.958101,2.07494,-1.03371,2.0938,-0.102267,-0,-0.11145,0.00487838,-4.83406,1.25818,0,0,4.879
-0.95822,2.07494,-1.03382,2.09381,-0.110086,-0,-0.11145,0.00487838,-4.86717,1.12574,0,0,4.88
-0.958343,2.07494,-1.03393,2.09381,-0.126208,-0,-0.11145,0.00487838,-4.9665,1.22507,0,0,4.881
-0.958462,2.07494,-1.03405,2.09382,-0.115513,-0,-0.11145,0.00487838,-4.86717,1.3244,0,0,4.882
-0.958581,2.07494,-1.03416,2.09382,-0.118749,-0,-0.11145,0.00487838,-4.86717,1.29129,0,0,4.883
-0.958692,2.07494,-1.03427,2.09383,-0.111566,-0,-0.11145,0.00487838,-4.9665,1.35751,0,0,4.884
-0.958807,2.07494,-1.03438,2.09383,-0.115148,-0,-0.11145,0.00487838,-4.93339,1.19196,0,0,4.885
-0.958918,2.07494,-1.03449,2.09384,-0.112667,-0,-0.11145,0.00487838,-4.80095,1.19196,0,0,4.886
-0.959026,2.07494,-1.0346,2.09384,-0.113304,-0,-0.11145,0.00487838,-4.90028,1.29129,0,0,4.887
-0.959144,2.07494,-1.03472,2.09385,-0.115306,-0,-0.11145,0.00487838,-4.90028,1.25818,0,0,4.888
-0.959248,2.07494,-1.03483,2.09385,-0.104012,-0,-0.11145,0.00487838,-4.83406,1.3244,0,0,4.889
-0.959348,2.07494,-1.03494,2.09386,-0.102209,-0,-0.11145,0.00487838,-4.9665,1.29129,0,0,4.89
-0.959463,2.07494,-1.03505,2.09386,-0.111367,-0,-0.11145,0.00487838,-4.9665,1.25818,0,0,4.891
-0.959582,2.07494,-1.03516,2.09387,-0.118715,-0,-0.11145,0.00487838,-4.90028,1.29129,0,0,4.892
-0.959674,2.07494,-1.03527,2.09387,-0.0993598,-0,-0.11145,0.00487838,-4.90028,1.3244,0,0,4.893
-0.959777,2.07494,-1.03538,2.09388,-0.097032,-0,-0.11145,0.00487838,-4.9665,1.29129,0,0,4.894
-0.959888,2.07494,-1.0355,2.09388,-0.108027,0.00325587,-0.11145,0.00487838,-5.03272,1.19196,0,0,4.895
-0.959996,2.07494,-1.03561,2.09389,-0.114634,-0.000253107,-0.11145,0.00487838,-5.03272,1.3244,0,0,4.896
-0.960092,2.07494,-1.03572,2.09389,-0.0946735,-0,-0.11145,0.00487838,-4.86717,1.22507,0,0,4.897
-0.960195,2.07494,-1.03583,2.0939,-0.102922,-0,-0.11145,0.00487838,-5.09894,1.29129,0,0,4.898
-0.960291,2.07494,-1.03594,2.0939,-0.0996896,-0,-0.11145,0.00487838,-5.03272,1.29129,0,0,4.899
-0.960395,2.07494,-1.03605,2.09391,-0.101005,-0,-0.11145,0.00487838,-4.83406,1.29129,0,0,4.9
-0.960494,2.07494,-1.03616,2.09391,-0.0992869,-0,-0.11145,0.00487838,-4.9665,1.15885,0,0,4.901
-0.960594,2.07494,-1.03628,2.09392,-0.101266,-0,-0.11145,0.00487838,-5.23138,1.22507,0,0,4.902
-0.960694,2.07494,-1.03639,2.09392,-0.0975688,-0,-0.11145,0.00487838,-4.9665,1.29129,0,0,4.903
-0.96079,2.07494,-1.0365,2.09393,-0.0980482,-0,-0.11145,0.00487838,-4.93339,1.35751,0,0,4.904
-0.960886,2.07494,-1.03661,2.09393,-0.0979293,-0,-0.11145,0.00487838,-5.09894,1.29129,0,0,4.905
-0.960985,2.07494,-1.03672,2.09394,-0.0990223,-0,-0.11145,0.00487838,-4.9665,1.05952,0,0,4.906
-0.961085,2.07494,-1.03683,2.09394,-0.0966101,-0,-0.11145,0.00487838,-4.99961,1.3244,0,0,4.907
-0.961181,2.07494,-1.03694,2.09395,-0.0986963,-0,-0.11145,0.00487838,-4.99961,1.29129,0,0,4.908
-0.961277,2.07494,-1.03706,2.09395,-0.0978756,-0,-0.11145,0.00487838,-4.93339,1.15885,0,0,4.909
-0.961376,2.07494,-1.03717,2.09396,-0.097634,-0,-0.11145,0.00487838,-5.06583,1.22507,0,0,4.91
-0.961472,2.07494,-1.03728,2.09396,-0.0969629,-0,-0.11145,0.00487838,-5.06583,1.25818,0,0,4.911
-0.961568,2.07494,-1.03739,2.09397,-0.09717,-0,-0.11145,0.00487838,-4.93339,1.25818,0,0,4.912
-0.961664,2.07494,-1.0375,2.09397,-0.0950186,-0,-0.11145,0.00487838,-5.09894,1.29129,0,0,4.913
-0.96176,2.07494,-1.03761,2.09398,-0.0941442,-0,-0.11145,0.00487838,-5.19827,1.35751,0,0,4.914
-0.961856,2.07494,-1.03772,2.09398,-0.0975995,-0,-0.11145,0.00487838,-4.99961,1.29129,0,0,4.915
-0.961956,2.07494,-1.03784,2.09399,-0.0954174,-0,-0.11145,0.00487838,-5.03272,1.12574,0,0,4.916
-0.962051,2.07494,-1.03795,2.09399,-0.0964682,-0,-0.11145,0.00487838,-5.19827,1.22507,0,0,4.917
-0.962151,2.07494,-1.03806,2.094,-0.0971163,-0,-0.11145,0.00487838,-4.9665,1.25818,0,0,4.918
-0.962243,2.07494,-1.03817,2.094,-0.0921731,-0,-0.11145,0.00487838,-5.06583,1.29129,0,0,4.919
-0.962339,2.07494,-1.03828,2.094,-0.0968862,-0,-0.11145,0.00487838,-5.13205,1.39062,0,0,4.92
-0.962435,2.07494,-1.03839,2.09401,-0.0946811,-0,-0.11145,0.00487838,-5.13205,1.12574,0,0,4.921
-0.962535,2.07494,-1.0385,2.09401,-0.0997855,-0,-0.11145,0.00487838,-5.03272,1.3244,0,0,4.922
-0.962634,2.07494,-1.03862,2.09402,-0.0955555,-0,-0.11145,0.00487838,-5.13205,1.25818,0,0,4.923
-0.962726,2.07494,-1.03873,2.09402,-0.0919008,-0,-0.11145,0.00487838,-4.9665,1.29129,0,0,4.924
-0.962822,2.07494,-1.03884,2.09403,-0.0971815,-0,-0.11145,0.00487838,-4.99961,1.35751,0,0,4.925
-0.962922,2.07494,-1.03895,2.09403,-0.098796,-0,-0.11145,0.00487838,-5.06583,1.22507,0,0,4.926
-0.963018,2.07494,-1.03906,2.09404,-0.0971623,-0,-0.11145,0.00487838,-5.09894,1.29129,0,0,4.927
-0.963118,2.07494,-1.03917,2.09404,-0.0987845,-0,-0.11145,0.00487838,-5.09894,1.22507,0,0,4.928
-0.963213,2.07494,-1.03928,2.09405,-0.0957281,-0,-0.11145,0.00487838,-5.03272,1.29129,0,0,4.929
-0.963309,2.07494,-1.0394,2.09405,-0.096729,-0,-0.11145,0.00487838,-5.13205,1.25818,0,0,4.93
-0.963405,2.07494,-1.03951,2.09406,-0.0939602,-0,-0.11145,0.00487838,-5.13205,1.15885,0,0,4.931
-0.963501,2.07494,-1.03962,2.09406,-0.0970703,-0,-0.11145,0.00487838,-5.19827,1.25818,0,0,4.932
-0.963597,2.07494,-1.03973,2.09407,-0.0959927,-0,-0.11145,0.00487838,-5.06583,1.25818,0,0,4.933
-0.963689,2.07494,-1.03984,2.09407,-0.0946696,-0,-0.11145,0.00487838,-5.09894,1.22507,0,0,4.934
-0.963792,2.07494,-1.03995,2.09408,-0.0998238,-0,-0.11145,0.00487838,-5.06583,1.29129,0,0,4.935
-0.963884,2.07494,-1.04006,2.09408,-0.0943206,-0,-0.11145,0.00487838,-5.13205,1.3244,0,0,4.936
-0.963977,2.07494,-1.04018,2.09409,-0.0939985,-0,-0.11145,0.00487838,-5.03272,1.19196,0,0,4.937
-0.964069,2.07494,-1.04029,2.09409,-0.0927637,-0,-0.11145,0.00487838,-5.09894,1.3244,0,0,4.938
-0.964161,2.07494,-1.0404,2.0941,-0.0925988,-0,-0.11145,0.00487838,-4.9665,1.3244,0,0,4.939
-0.964256,2.07494,-1.04051,2.0941,-0.0935537,-0,-0.11145,0.00487838,-5.09894,1.15885,0,0,4.94
-0.964345,2.07494,-1.04062,2.09411,-0.0926486,-0,-0.11145,0.00487838,-5.13205,1.22507,0,0,4.941
-0.964441,2.07494,-1.04073,2.09411,-0.092848,-0,-0.11145,0.00487838,-5.13205,1.12574,0,0,4.942
-0.964533,2.07494,-1.04084,2.09412,-0.0948729,-0,-0.11145,0.00487838,-5.09894,1.22507,0,0,4.943
-0.964617,2.07494,-1.04096,2.09412,-0.0883151,-0,-0.11145,0.00487838,-5.09894,1.22507,0,0,4.944
-0.964713,2.07494,-1.04107,2.09413,-0.091245,-0,-0.11145,0.00487838,-5.19827,1.3244,0,0,4.945
-0.964801,2.07494,-1.04118,2.09413,-0.0894503,-0,-0.11145,0.00487838,-5.06583,1.22507,0,0,4.946
-0.964893,2.07494,-1.04129,2.09414,-0.0876747,-0,-0.11145,0.00487838,-5.06583,1.12574,0,0,4.947
-0.964981,2.07494,-1.0414,2.09414,-0.0918356,-0,-0.11145,0.00487838,-5.13205,1.3244,0,0,4.948
-0.965073,2.07494,-1.04151,2.09415,-0.0900063,-0,-0.11145,0.00487838,-5.13205,1.22507,0,0,4.949
-0.965162,2.07494,-1.04163,2.09415,-0.0882269,-0,-0.11145,0.00487838,-5.13205,1.29129,0,0,4.95
-0.96525,2.07494,-1.04174,2.09416,-0.0866277,-0,-0.11145,0.00487838,-5.19827,1.15885,0,0,4.951
-0.965338,2.07494,-1.04185,2.09416,-0.0863171,-0,-0.11145,0.00487838,-5.09894,1.19196,0,0,4.952
-0.965426,2.07494,-1.04196,2.09417,-0.0893621,-0,-0.11145,0.00487838,-5.19827,1.22507,0,0,4.953
-0.965514,2.07494,-1.04207,2.09417,-0.0874484,-0,-0.11145,0.00487838,-5.16516,1.3244,0,0,4.954
-0.965603,2.07494,-1.04218,2.09418,-0.0890322,-0,-0.11145,0.00487838,-5.23138,1.22507,0,0,4.955
-0.965691,2.07494,-1.04229,2.09418,-0.0868041,-0,-0.11145,0.00487838,-5.23138,1.35751,0,0,4.956
-0.965779,2.07494,-1.04241,2.09419,-0.0876056,-0,-0.11145,0.00487838,-5.16516,1.15885,0,0,4.957
-0.965867,2.07494,-1.04252,2.09419,-0.0892202,-0,-0.11145,0.00487838,-5.03272,1.25818,0,0,4.958
-0.96594,2.07494,-1.04263,2.0942,-0.0788428,-0,-0.11145,0.00487838,-5.2976,1.3244,0,0,4.959
-0.966036,2.07494,-1.04274,2.0942,-0.0911875,-0,-0.11145,0.00487838,-5.09894,1.35751,0,0,4.96
-0.966124,2.07494,-1.04285,2.0942,-0.0902172,-0,-0.11145,0.00487838,-5.09894,1.35751,0,0,4.961
-0.966212,2.07494,-1.04296,2.09421,-0.0862596,-0,-0.11145,0.00487838,-5.13205,1.35751,0,0,4.962
-0.966297,2.07494,-1.04307,2.09421,-0.0838972,-0,-0.11145,0.00487838,-5.19827,1.29129,0,0,4.963
-0.966373,2.07495,-1.04319,2.09422,-0.0777306,0.00402286,-0.11145,0.00487838,-5.26449,1.25818,0,0,4.964
-0.966465,2.07495,-1.0433,2.09422,-0.0900677,-0.000237767,-0.11145,0.00487838,-5.19827,1.3244,0,0,4.965
-0.96655,2.07495,-1.04341,2.09423,-0.0874599,-1.15049e-05,-0.11145,0.00487838,-5.13205,1.3244,0,0,4.966
-0.966638,2.07495,-1.04352,2.09423,-0.0848982,3.83495e-06,-0.11145,0.00487838,-5.23138,1.35751,0,0,4.967
-0.966715,2.07495,-1.04363,2.09424,-0.0792953,-0,-0.11145,0.00487838,-5.26449,1.3244,0,0,4.968
-0.966803,2.07495,-1.04374,2.09424,-0.0834371,-0,-0.11145,0.00487838,-5.16516,1.25818,0,0,4.969
-0.96688,2.07495,-1.04385,2.09425,-0.0757863,-0,-0.11145,0.00487838,-5.16516,1.25818,0,0,4.97
-0.966968,2.07495,-1.04397,2.09425,-0.0864283,-0,-0.11145,0.00487838,-5.23138,1.22507,0,0,4.971
-0.967056,2.07495,-1.04408,2.09426,-0.088921,-0,-0.11145,0.00487838,-5.26449,1.25818,0,0,4.972
-0.967144,2.07495,-1.04419,2.09426,-0.0867121,-0,-0.11145,0.00487838,-5.26449,1.35751,0,0,4.973
-0.967229,2.07495,-1.0443,2.09427,-0.0841504,-0,-0.11145,0.00487838,-5.26449,1.25818,0,0,4.974
-0.967317,2.07495,-1.04441,2.09427,-0.0862327,-0,-0.11145,0.00487838,-5.19827,1.3244,0,0,4.975
-0.967393,2.07495,-1.04452,2.09428,-0.0767336,-0,-0.11145,0.00487838,-5.19827,1.3244,0,0,4.976
-0.967478,2.07495,-1.04463,2.09428,-0.0841005,-0,-0.11145,0.00487838,-5.16516,1.29129,0,0,4.977
-0.96757,2.07495,-1.04475,2.09429,-0.0934654,-0,-0.11145,0.00487838,-5.19827,1.35751,0,0,4.978
-0.967658,2.07495,-1.04486,2.09429,-0.0893544,-0,-0.11145,0.00487838,-5.13205,1.29129,0,0,4.979
-0.967746,2.07495,-1.04497,2.0943,-0.0893275,-0,-0.11145,0.00487838,-5.26449,1.29129,0,0,4.98
-0.967831,2.07495,-1.04508,2.0943,-0.0845607,-0,-0.11145,0.00487838,-5.26449,1.39062,0,0,4.981
-0.967915,2.07495,-1.04519,2.09431,-0.088898,-0,-0.11145,0.00487838,-5.16516,1.35751,0,0,4.982
-0.968007,2.07495,-1.0453,2.09431,-0.0866047,-0,-0.11145,0.00487838,-5.16516,1.35751,0,0,4.983
-0.968095,2.07495,-1.04541,2.09432,-0.0886679,-0,-0.11145,0.00487838,-5.26449,1.19196,0,0,4.984
-0.968183,2.07495,-1.04553,2.09432,-0.0877667,-0,-0.11145,0.00487838,-5.23138,1.25818,0,0,4.985
-0.968264,2.07495,-1.04564,2.09433,-0.0864897,-0,-0.11145,0.00487838,-5.33071,1.22507,0,0,4.986
-0.968356,2.07495,-1.04575,2.09433,-0.0873832,-0,-0.11145,0.00487838,-5.19827,1.29129,0,0,4.987
-0.968444,2.07495,-1.04586,2.09434,-0.091245,-0,-0.11145,0.00487838,-5.16516,1.3244,0,0,4.988
-0.968529,2.07495,-1.04597,2.09434,-0.0863631,-0,-0.11145,0.00487838,-5.26449,1.29129,0,0,4.989
-0.968621,2.07495,-1.04608,2.09435,-0.088039,-0,-0.11145,0.00487838,-5.16516,1.25818,0,0,4.99
-0.968705,2.07495,-1.04619,2.09435,-0.0858761,-0,-0.11145,0.00487838,-5.16516,1.3244,0,0,4.991
-0.968797,2.07495,-1.04631,2.09436,-0.0893007,-0,-0.11145,0.00487838,-5.19827,1.3244,0,0,4.992
-0.968881,2.07495,-1.04642,2.09436,-0.0847294,-0,-0.11145,0.00487838,-5.13205,1.15885,0,0,4.993
-0.968973,2.07495,-1.04653,2.09437,-0.0885721,-0,-0.11145,0.00487838,-5.23138,1.25818,0,0,4.994
-0.969062,2.07495,-1.04664,2.09437,-0.0873564,-0,-0.11145,0.00487838,-5.26449,1.29129,0,0,4.995
-0.969146,2.07495,-1.04675,2.09438,-0.0878357,-0,-0.11145,0.00487838,-5.19827,1.25818,0,0,4.996
-0.969238,2.07495,-1.04686,2.09438,-0.0913869,-0,-0.11145,0.00487838,-5.19827,1.22507,0,0,4.997
-0.969319,2.07495,-1.04697,2.09439,-0.0859029,-0,-0.11145,0.00487838,-5.33071,1.3244,0,0,4.998
-0.969411,2.07495,-1.04709,2.09439,-0.0865817,-0,-0.11145,0.00487838,-5.13205,1.39062,0,0,4.999
-0.969507,2.07495,-1.0472,2.0944,-0.0947655,-0,0,0,-5.23138,1.39062,0,0,5
-0.969595,2.07495,-1.0472,2.0944,-0.0901866,-0,0,0,-5.26449,1.22507,0,0,5.001
-0.969687,2.07495,-1.0472,2.0944,-0.0899028,-0,0,0,-5.09894,1.35751,0,0,5.002
-0.969779,2.07495,-1.0472,2.0944,-0.0911645,-0,0,0,-5.2976,1.3244,0,0,5.003
-0.969867,2.07495,-1.0472,2.0944,-0.0897954,-0,0,0,-5.23138,1.29129,0,0,5.004
-0.969959,2.07495,-1.0472,2.0944,-0.0885107,-0,0,0,-4.46985,1.3244,0,0,5.005
-0.970051,2.07495,-1.0472,2.0944,-0.0931625,-0,0,0,-4.53607,1.25818,0,0,5.006
-0.970128,2.07495,-1.0472,2.0944,-0.0832721,-0,0,0,-4.50296,1.19196,0,0,5.007
-0.970224,2.07495,-1.0472,2.0944,-0.0888137,-0,0,0,-4.50296,1.3244,0,0,5.008
-0.9703,2.07495,-1.0472,2.0944,-0.0806107,-0,0,0,-4.56918,1.35751,0,0,5.009
-0.970369,2.07495,-1.0472,2.0944,-0.0713761,-0,0,0,-4.43674,1.29129,0,0,5.01
-0.970446,2.07495,-1.0472,2.0944,-0.0747547,-0,0,0,-4.43674,1.15885,0,0,5.011
-0.970519,2.07495,-1.0472,2.0944,-0.0715142,-0,0,0,-4.50296,1.29129,0,0,5.012
-0.970588,2.07495,-1.0472,2.0944,-0.0695238,-0,0,0,-4.53607,1.25818,0,0,5.013
-0.970657,2.07495,-1.0472,2.0944,-0.0693053,-0,0,0,-4.46985,1.29129,0,0,5.014
-0.970722,2.07495,-1.0472,2.0944,-0.0669314,-0,0,0,-4.50296,1.25818,0,0,5.015
-0.970791,2.07495,-1.0472,2.0944,-0.0663715,-0,0,0,-4.56918,1.12574,0,0,5.016
-0.970853,2.07495,-1.0472,2.0944,-0.0602356,-0,0,0,-4.56918,1.22507,0,0,5.017
-0.970906,2.07495,-1.0472,2.0944,-0.0592193,-0,0,0,-4.56918,1.22507,0,0,5.018
-0.970968,2.07495,-1.0472,2.0944,-0.0553038,-0,0,0,-4.60229,1.35751,0,0,5.019
-0.971025,2.07495,-1.0472,2.0944,-0.0575128,-0,0,0,-4.56918,1.25818,0,0,5.02
-0.971071,2.07495,-1.0472,2.0944,-0.0521247,-0,0,0,-4.56918,1.22507,0,0,5.021
-0.971125,2.07495,-1.0472,2.0944,-0.0541265,-0,0,0,-4.66851,1.19196,0,0,5.022
-0.971182,2.07495,-1.0472,2.0944,-0.0523969,-0,0,0,-4.66851,1.3244,0,0,5.023
-0.971232,2.07495,-1.0472,2.0944,-0.0506866,-0,0,0,-4.66851,1.42373,0,0,5.024
-0.971274,2.07495,-1.0472,2.0944,-0.0488343,-0,0,0,-4.56918,1.22507,0,0,5.025
-0.971332,2.07495,-1.0472,2.0944,-0.0515264,-0,0,0,-4.76784,1.19196,0,0,5.026
-0.971374,2.07495,-1.0472,2.0944,-0.0474269,-0,0,0,-4.56918,1.19196,0,0,5.027
-0.97142,2.07495,-1.0472,2.0944,-0.0452448,-0,0,0,-4.70162,1.3244,0,0,5.028
-0.971466,2.07495,-1.0472,2.0944,-0.0484316,-0,0,0,-4.56918,1.3244,0,0,5.029
-0.97152,2.07495,-1.0472,2.0944,-0.045517,-0,0,0,-4.73473,1.29129,0,0,5.03
-0.971562,2.07495,-1.0472,2.0944,-0.0469475,-0,0,0,-4.6354,1.3244,0,0,5.031
-0.971604,2.07495,-1.0472,2.0944,-0.043101,-0,0,0,-4.70162,1.12574,0,0,5.032
-0.971658,2.07495,-1.0472,2.0944,-0.0444624,-0,0,0,-4.66851,1.25818,0,0,5.033
-0.971696,2.07495,-1.0472,2.0944,-0.0452946,-0,0,0,-4.70162,1.35751,0,0,5.034
-0.971738,2.07495,-1.0472,2.0944,-0.0446695,-0,0,0,-4.56918,1.19196,0,0,5.035
-0.971784,2.07495,-1.0472,2.0944,-0.0447616,-0,0,0,-4.70162,1.29129,0,0,5.036
-0.971831,2.07495,-1.0472,2.0944,-0.0459849,-0,0,0,-4.66851,1.12574,0,0,5.037
-0.971884,2.07495,-1.0472,2.0944,-0.0467519,-0,0,0,-4.60229,1.22507,0,0,5.038
-0.971926,2.07495,-1.0472,2.0944,-0.0487998,-0,0,0,-4.6354,1.19196,0,0,5.039
-0.971972,2.07495,-1.0472,2.0944,-0.0460079,0.00402286,0,0,-4.70162,1.25818,0,0,5.04
-0.972018,2.07495,-1.0472,2.0944,-0.0461076,-0.000237767,0,0,-4.43674,1.25818,0,0,5.041
-0.972064,2.07495,-1.0472,2.0944,-0.0447079,-1.15049e-05,0,0,-4.66851,1.29129,0,0,5.042
-0.972118,2.07495,-1.0472,2.0944,-0.0499502,3.83495e-06,0,0,-4.60229,1.25818,0,0,5.043
-0.97216,2.07495,-1.0472,2.0944,-0.0487384,-0,0,0,-4.53607,1.25818,0,0,5.044
